agency_code,category_code,lea_code,name,county,street_addr,stree_addr2,city,zip,phone,grade_span,school_type,calendar_type,url,title_I,stem,School Name,IndianPct,AsianPct,HispanicPct,BlackPct,WhitePct,PacificIslandPct,TwoOrMorePct,MinorityPct,PacificIslandMalePct,TwoOrMoreMalePct,PacificIslandFemalePct,TwoOrMoreFemalePct,pct_eds,eg_index_ALL_AIG,eg_index_ALL_ALL,eg_index_ALL_BL7,eg_index_ALL_EDS,eg_index_ALL_ELS,eg_index_ALL_HI7,eg_index_ALL_SWD,eg_index_ALL_WH7,eg_index_MA_ALL,eg_score_ALL_AIG,eg_score_ALL_ALL,eg_score_ALL_BL7,eg_score_ALL_EDS,eg_score_ALL_ELS,eg_score_ALL_HI7,eg_score_ALL_SWD,eg_score_ALL_WH7,eg_score_MA_ALL,pct_ALL_ELP,pct_EDS_ELP,pct_FEM_ELP,pct_HI7_ELP,pct_MALE_ELP,pct_NSWD_ELP,csi_lp,csi_lg,tsi_cu,tsi_at,grad_project,lp_school,rlp_school,pct_met_Math Grades 3-8_LTG,pct_met_Reading Grades 3-8_LTG,pct_met_Total Targets_LTG,target_list,subgroup_list,pct_met_Math Grades 3-8_PART,pct_met_Science Grades 5&8_PART,pct_met_Total Targets_PART,pct_Math Grades 3-8_BL7_PART_DET,pct_Math Grades 3-8_EDS_PART_DET,pct_Math Grades 3-8_HI7_PART_DET,pct_Math Grades 3-8_SWD_PART_DET,pct_Math Grades 3-8_WH7_PART_DET,pct_Science Grades 5&8_EDS_PART_DET,pct_Science Grades 5&8_WH7_PART_DET,pct_passed_eog_RTA,pct_promoted_RTA,asm_option,subgroup,ma_score,ma_grade,rd_grade,sc_score,ach_score,eg_status,eg_score,spg_grade,ma_eg_status,rd_eg_status,ma_eg_score,rd_eg_score,aaa_score_ALL_SPG2,aaa_score_BL7_SPG2,aaa_score_EDS_SPG2,aaa_score_ELS_SPG2,aaa_score_HI7_SPG2,aaa_score_SWD_SPG2,aaa_score_WH7_SPG2,ach_score_ALL_SPG2,ach_score_EDS_SPG2,ach_score_SWD_SPG2,eg_score_ALL_SPG2,scgs_score_ALL_SPG2,scgs_score_EDS_SPG2,spg_score_ALL_SPG2,spg_score_EDS_SPG2,spg_score_SWD_SPG2,spg_score_WH7_SPG2,stu_enroll,cte_enrollment_pct,digital_media,device_access,device_access_grades,device_home,device_home_grades,BYOD,byod_grades,Book_TitlesPer_Student,wap,wap_class,media_school,devices,crime,short_term,long_term,expulsion,act_per1000_ALL,act_per1000_BL7,act_per1000_EDS,act_per1000_ELS,act_per1000_FEM,act_per1000_HI7,act_per1000_MU7,arr_per1000_ALL,arr_per1000_EDS,arr_per1000_ELS,arr_per1000_FEM,arr_per1000_HI7,arr_per1000_MU7,arr_per1000_SWD,arr_per1000_WH7,bha_per1000_ALL,bha_per1000_BL7,bha_per1000_EDS,bha_per1000_ELS,bha_per1000_FEM,bha_per1000_HI7,bha_per1000_MU7,bha_per1000_SWD,bha_per1000_WH7,exp_per1000_ALL,exp_per1000_FEM,exp_per1000_HI7,exp_per1000_MU7,exp_per1000_SWD,iss_per1000_ALL,iss_per1000_BL7,iss_per1000_EDS,iss_per1000_ELS,iss_per1000_FEM,iss_per1000_HI7,iss_per1000_MU7,iss_per1000_SWD,iss_per1000_WH7,lts_per1000_ALL,lts_per1000_BL7,lts_per1000_EDS,lts_per1000_ELS,lts_per1000_HI7,lts_per1000_MALE,lts_per1000_MU7,lts_per1000_SWD,lts_per1000_WH7,rpt_per1000_ALL,rpt_per1000_BL7,rpt_per1000_EDS,rpt_per1000_ELS,rpt_per1000_FEM,rpt_per1000_HI7,rpt_per1000_MALE,rpt_per1000_MU7,rpt_per1000_SWD,rpt_per1000_WH7,sts_per1000_ALL,sts_per1000_BL7,sts_per1000_EDS,sts_per1000_ELS,sts_per1000_FEM,sts_per1000_HI7,sts_per1000_MALE,sts_per1000_MU7,sts_per1000_SWD,sts_per1000_WH7,pct_ready_kea,welcome_url,unit_code
10340,E,010LEA,Elon Elementary,Alamance,510 E Haggard Avenue,0,Elon,27244,336-538-6000,KG:05,Regular School,Traditional,ece.abss.k12.nc.us,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1,2.21,3.51,0.45,0.74,0.63,0.22,-0.12,3.08,3.51,85.5,88.7,81.1,81.8,81.5,80.5,0.0,87.7,88.7,56.9,59.1,61.1,56.0,54.5,60.9,N,N,Y,Y,0,N,N,0.0,0.0,7.7,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7",100.0,100.0,100.0,95.0,95.0,95.0,0.0,95.0,95.0,95.0,56.0,84.8,0,ALL,53.0,C,C,73.0,58.0,Met,70.7,C,Met,NotMet,80.5,64.3,57.1,38.7,42.3,28.6,42.2,18.8,67.4,59.4,44.4,18.8,88.7,73.2,59.6,65.0,52.0,19.0,73.0,0.0,0.0,0,No,-,No,-,No,-,17.08,48.0,1.09,2000.0,1.51,0.14,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.376,0.0,2.786,0.0,0.0,0.0,0.0,0.0,2.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.768,55.556000000000004,64.067,0.0,10.554,6.711,85.96,0.0,209.30200000000002,64.286,39.2,https://www.abss.k12.nc.us/Page/43983,010340
10346,E,010LEA,B. Everett Jordan Elementary,Alamance,5827 Church Road,0,Graham,27253,336-376-3673,KG:05,Regular School,Traditional,bje.abss.k12.nc.us,Y,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.6,-2.82,-2.49,0.0,-1.94,0.04,-1.09,0.93,-2.08,-2.49,0.0,67.5,0.0,70.3,80.1,74.5,0.0,69.6,67.5,50.0,48.7,52.6,48.8,48.0,53.8,N,N,Y,Y,0,Y,Y,0.0,0.0,9.1,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7",100.0,100.0,100.0,0.0,95.0,95.0,0.0,95.0,95.0,95.0,47.5,72.9,0,ALL,52.0,C,C,54.0,53.0,NotMet,63.8,C,NotMet,NotMet,69.7,69.9,41.6,0.0,29.5,24.1,32.6,12.5,48.2,45.6,32.3,12.5,67.5,67.2,48.6,50.0,40.0,13.0,57.0,0.0,0.0,0,Yes,2:3:4:5,No,-,No,-,17.16,49.0,1.48,2002.0,0.85,0.0,1.83,0.0,0.0,5.305,0.0,4.2735,16.6667,0.0,11.7647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9579999999999975,27.026999999999997,8.547,0.0,5.435,0.0,71.429,0.0,4.31,2.6525,27.026999999999997,4.2735,0.0,0.0,5.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.22,27.026999999999997,25.641,16.667,0.0,23.529,42.328,142.857,100.0,12.931,76.6,https://www.abss.k12.nc.us/Page/43983,010346
10347,E,010LEA,Audrey W. Garrett Elementary,Alamance,3224 Old Hillsborough Road,0,Mebane,27302,919-563-2088,P3:05,Regular School,Traditional,age.abss.k12.nc.us,Y,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9,-1.2,-1.44,-1.88,-1.22,0.47,-0.1,-1.59,-0.1,-1.44,74.0,72.8,70.6,73.9,81.1,79.5,72.0,79.5,72.8,59.2,59.1,72.7,58.7,48.1,61.5,N,N,Y,Y,0,N,N,0.0,14.3,13.3,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7",100.0,100.0,100.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,60.6,92.6,0,ALL,54.0,C,D,59.0,53.0,Met,71.8,C,Exceeded,NotMet,87.2,59.6,53.6,39.6,42.9,37.2,46.4,24.4,60.2,56.7,46.3,24.4,72.8,71.4,63.8,60.0,52.0,34.0,67.0,0.0,0.0,1,Yes,K:1:2:3:4:5,No,-,No,-,21.23,58.0,1.23,1999.0,0.83,1.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21,9.901,10.811,0.0,3.115,0.0,0.0,11.364,8.955,0.0,0.0,0.0,0.0,0.0,105.09,148.515,129.73,40.541,34.268,62.937,161.29,215.90900000000002,98.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.69300000000001,49.505,48.648999999999994,27.026999999999997,9.346,34.965,75.658,96.774,90.90899999999999,32.836,70.7,https://www.abss.k12.nc.us/Page/43983,010347
10348,H,010LEA,Graham High,Alamance,903 Trollinger Road,0,Graham,27253,336-570-6440,09:12:00,Regular School,Traditional,grh.abss.k12.nc.us/,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.8,0.73,-0.93,-1.54,-0.21,0.1,1.46,-2.56,-2.2,0.0,81.8,75.3,72.3,78.9,80.2,83.6,67.2,69.0,0.0,13.6,11.8,20.0,11.5,8.3,20.9,N,N,Y,Y,N,N,N,0.0,0.0,12.5,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7",0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ALL,0.0,0,0,0.0,54.0,Exceeded,86.1,C,0,0,0.0,0.0,35.5,22.4,35.7,20.0,43.9,9.2,32.3,51.3,48.1,16.7,75.3,0.0,0.0,56.0,54.0,27.0,49.0,757.0,67.5,0,Yes,9:10:11:12,Yes,09:10:00,No,-,11.33,76.0,1.65,2000.0,0.55,0.62,13.58,0.25,0.0,12.2616,17.7778,7.3126,0.0,13.5501,2.8986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3619999999999999,4.444,1.828,0.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.06,66.667,40.219,23.256,27.1,20.29,57.143,74.627,6.897,1.3624,4.4444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.387,306.6670000000001,180.987,46.512,92.141,75.362,235.58900000000003,285.714,291.045,158.621,0.0,https://www.abss.k12.nc.us/Page/43983,010348
10350,M,010LEA,Graham Middle,Alamance,311 E Pine Street,0,Graham,27253,336-570-6460,06:08:00,Regular School,Year Round,grm.abss.k12.nc.us/,Y,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,-1.05,-8.59,-4.49,-8.87,-4.45,-5.16,-1.27,-4.97,-8.59,74.7,52.3,59.1,51.8,59.2,58.0,73.6,58.3,52.3,5.4,6.1,9.4,5.6,5.0,9.1,N,N,Y,Y,0,Y,Y,12.5,12.5,11.8,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7",100.0,100.0,100.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,0.0,0.0,0,ALL,30.0,D,D,52.0,36.0,Met,77.9,D,Met,Met,81.4,76.8,30.9,21.0,28.7,26.4,33.6,8.2,38.8,33.7,31.2,9.8,52.3,58.6,54.5,37.0,35.0,23.0,46.0,715.0,44.48,5,Yes,06:07:08,Yes,07:08:00,No,-,11.5,52.0,1.24,2002.0,0.88,3.8,58.7,0.0,0.0,27.1041,36.4583,27.2436,47.0588,16.4384,29.9401,33.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.692,36.458,17.628,0.0,19.178,2.9939999999999998,66.667,10.0,7.7520000000000024,0.0,0.0,0.0,0.0,0.0,345.221,510.417,328.526,211.765,315.068,218.563,566.6669999999998,440.0,418.605,1.4265,5.2083,1.6026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.974,770.8330000000003,431.09,341.176,334.24699999999996,239.521,515.06,366.667,710.0,410.853,0.0,https://www.abss.k12.nc.us/Page/43983,010350
10351,E,010LEA,Grove Park Elementary,Alamance,141 Trail One,0,Burlington,27215,336-570-6115,PK:05,Regular School,Traditional,gpe.abss.k12.nc.us,Y,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,0.0,1.62,-0.46,0.78,1.72,2.48,0.35,1.6,1.62,0.0,84.0,77.7,81.9,84.3,86.2,80.8,84.0,84.0,81.8,70.4,77.3,80.4,84.8,81.8,N,N,Y,Y,0,Y,Y,14.3,28.6,26.7,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7",100.0,100.0,100.0,95.0,95.0,95.0,95.0,95.0,95.0,0.0,33.7,86.0,0,ALL,46.0,C,D,61.0,46.0,Exceeded,91.4,C,Exceeded,Exceeded,92.6,85.0,35.3,27.2,26.3,34.2,31.5,7.6,49.0,39.5,28.4,7.6,84.0,48.7,40.4,48.0,39.0,22.0,56.0,0.0,0.0,0,Yes,2:3:4:5,No,-,No,-,18.77,41.0,1.17,2001.0,0.78,0.42,9.87,0.0,0.0,2.1645,0.0,0.0,0.0,0.0,0.0,27.7778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.823,14.218,15.674000000000001,0.0,0.0,0.0,55.556000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.983,279.621,260.188,61.538000000000004,83.333,65.041,166.667,281.69,121.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.97,289.1,241.37900000000002,46.153999999999996,106.48100000000001,32.52,259.54200000000003,333.333,535.211,141.414,42.0,https://www.abss.k12.nc.us/Page/43983,010351
10353,M,010LEA,Hawfields Middle,Alamance,1951 S NC 119,0,Mebane,27302,919-563-5303,06:08:00,Regular School,Traditional,ham.abss.k12.nc.us,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,4.05,13.43,7.43,11.45,6.79,7.38,4.45,8.37,13.43,90.0,100.0,95.7,100.0,94.6,95.6,90.7,97.2,100.0,18.8,13.8,0.0,17.2,26.1,29.4,N,N,Y,Y,0,N,N,100.0,75.0,82.4,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7",100.0,100.0,100.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,0.0,0.0,0,ALL,62.0,C,C,87.0,65.0,Exceeded,91.7,B,Exceeded,Exceeded,86.2,85.9,68.5,59.4,56.4,57.2,61.7,21.4,74.0,69.9,59.8,24.5,100.0,86.2,81.5,76.0,68.0,38.0,80.0,683.0,55.34,1,No,-,No,-,No,-,10.52,71.0,1.61,2001.0,0.75,0.47,14.49,0.0,0.0,7.3964,0.0,5.2083,24.3902,9.2593,18.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.148000000000003,56.911,33.854,0.0,0.0,0.0,60.606,45.455,20.468,0.0,0.0,0.0,0.0,0.0,473.37300000000016,894.309,666.6669999999998,243.90200000000002,246.91400000000002,345.455,787.8789999999997,627.273,368.421,4.4379,0.0,5.2083,0.0,6.0606,0.0,0.0,0.0,2.924,10.355,0.0,15.625,24.39,6.172999999999999,12.120999999999999,13.774000000000001,30.303,36.364000000000004,8.772,223.373,390.244,322.9170000000001,219.512,83.333,181.81799999999998,341.598,272.72700000000003,363.63599999999997,187.135,0.0,https://www.abss.k12.nc.us/Page/43983,010353
10354,E,010LEA,Harvey R Newlin Elementary,Alamance,316 Carden Street,0,Burlington,27215,336-570-6125,PK:05,Regular School,Traditional,hne.abss.k12.nc.us/,Y,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1,0.03,-0.25,0.38,-0.27,1.0,0.32,-1.13,-1.08,-0.25,0.0,78.7,80.9,78.6,82.5,80.8,0.0,74.6,78.7,55.0,51.1,65.9,55.2,46.4,58.9,N,N,Y,Y,0,Y,Y,0.0,16.7,15.4,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7",100.0,100.0,100.0,95.0,95.0,95.0,0.0,95.0,95.0,0.0,27.1,61.5,0,ALL,29.0,F,D,29.0,31.0,NotMet,62.0,F,NotMet,NotMet,67.9,69.6,33.2,25.4,30.2,26.4,40.4,18.0,34.1,34.5,30.0,18.0,78.7,29.2,29.0,43.0,40.0,18.0,42.0,0.0,0.0,1,Yes,PK:K:1:2:3:4:5,No,-,No,-,20.17,52.0,1.16,1998.0,0.91,1.3,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.221,7.462999999999999,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.427,55.97,37.266999999999996,7.462999999999999,9.091000000000001,3.906,59.006,31.25,42.857,55.556000000000004,29.1,https://www.abss.k12.nc.us/Page/43983,010354
10357,E,010LEA,Haw River Elementary,Alamance,701 E Main Street,0,Haw River,27258,336-578-0177,PK:05,Regular School,Year Round,hre.abss.k12.nc.us,Y,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9,0.0,-1.7,-0.77,-0.97,-1.17,-2.12,-1.12,-0.94,-1.7,0.0,71.5,76.1,75.1,74.1,69.4,74.4,75.3,71.5,66.4,62.3,76.8,65.8,57.1,73.4,N,N,Y,Y,0,Y,Y,0.0,57.1,33.3,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7",100.0,100.0,100.0,95.0,95.0,95.0,95.0,95.0,95.0,0.0,31.5,71.2,0,ALL,34.0,D,D,28.0,32.0,Met,70.8,F,Met,Met,78.4,77.5,34.6,32.0,23.5,28.7,33.5,13.5,41.9,39.8,27.7,13.5,71.5,44.2,27.1,46.0,37.0,26.0,49.0,0.0,0.0,0,No,-,No,-,No,-,14.24,50.0,1.16,2002.0,0.58,0.4,20.75,0.0,0.0,8.3333,12.7389,9.0634,0.0,3.6232,0.0,43.4783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083,0.0,3.0210000000000004,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.667,146.497,145.015,19.737000000000002,32.609,22.305,167.26,478.26099999999997,301.205,150.0,54.3,https://www.abss.k12.nc.us/Page/43983,010357
10358,E,010LEA,Hillcrest Elementary,Alamance,1714 W Davis Street,0,Burlington,27215,336-570-6120,PK:05,Regular School,Traditional,hie.abss.k12.nc.us/,Y,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.6,-1.53,-1.53,-0.42,-1.08,0.44,-0.98,0.72,-1.98,-1.53,0.0,72.3,77.9,74.6,81.1,75.1,81.8,70.1,72.3,53.8,56.0,61.8,54.1,47.7,57.1,Y,N,N,N,0,Y,Y,0.0,0.0,6.7,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7",100.0,100.0,100.0,95.0,95.0,95.0,95.0,95.0,95.0,0.0,36.2,71.3,0,ALL,29.0,F,F,29.0,30.0,NotMet,52.4,F,NotMet,NotMet,53.5,59.0,33.1,25.7,26.1,29.5,39.6,13.2,43.2,34.9,26.5,13.2,72.3,39.4,29.0,42.0,36.0,27.0,49.0,0.0,0.0,1,Yes,2:3:4:5,No,-,No,-,17.34,48.0,0.96,2004.0,0.92,0.48,8.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.441,119.565,110.52600000000001,52.632,31.579,25.51,127.273,189.18900000000002,127.90700000000001,65.217,41.6,https://www.abss.k12.nc.us/Page/43983,010358
10360,H,010LEA,Hugh M Cummings High,Alamance,2200 N Mebane Street,0,Burlington,27217,336-570-6100,09:12:00,Regular School,Traditional,hch.abss.k12.nc.us/,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,1.57,0.7,-0.6,0.51,0.33,1.51,-0.57,0.2,0.0,0.0,81.7,77.0,81.2,80.8,83.7,77.1,0.0,0.0,13.1,12.4,14.0,13.4,12.5,17.4,N,N,N,N,N,N,N,0.0,0.0,50.0,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,ELS,HI7,SWD",0.0,0.0,89.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ALL,0.0,0,0,0.0,56.0,Exceeded,100.0,C,0,0,0.0,0.0,26.1,18.3,26.8,9.1,28.0,13.6,41.7,53.8,53.9,34.1,81.7,0.0,0.0,59.0,59.0,43.0,49.0,976.0,73.98,1,No,-,No,-,No,-,10.73,71.0,1.11,1997.0,0.83,1.78,19.29,0.11,0.0,15.0215,17.7515,11.7035,0.0,13.2159,16.2272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.438,17.750999999999994,6.5020000000000024,0.0,6.608,0.0,0.0,5.78,0.0,0.0,0.0,0.0,0.0,0.0,122.318,127.219,119.63600000000001,133.333,79.295,117.647,206.89700000000002,144.509,100.0,1.073,0.0,1.3004,0.0,2.0284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.96599999999995,313.6090000000001,185.956,36.364000000000004,127.75299999999999,64.90899999999999,217.65900000000002,344.82800000000015,277.457,214.28599999999997,0.0,https://www.abss.k12.nc.us/Page/43983,010360
10362,E,010LEA,Marvin B Smith Elementary,Alamance,2235 Delaney Drive,0,Burlington,27215,336-570-6140,PK:05,Regular School,Traditional,mse.abss.k12.nc.us/,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,-5.44,-6.03,-2.39,-4.69,-0.16,-2.23,0.0,-3.68,-6.03,57.6,56.6,68.0,58.8,79.2,68.8,0.0,61.6,56.6,65.4,69.6,80.0,64.0,45.5,76.5,N,N,Y,Y,0,N,N,0.0,80.0,40.0,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7",100.0,100.0,100.0,95.0,95.0,95.0,0.0,95.0,95.0,95.0,81.2,92.9,0,ALL,76.0,B,B,85.0,75.0,Exceeded,88.7,B,Exceeded,Met,85.7,83.7,69.0,52.2,52.6,39.6,53.5,33.3,81.3,68.5,52.9,33.3,56.6,65.9,54.5,66.0,54.0,33.0,77.0,0.0,0.0,1,No,-,No,-,No,-,30.93,50.0,1.16,1998.0,1.57,0.0,4.03,0.0,0.0,7.6775,18.6916,15.873,0.0,0.0,0.0,48.7805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.919,9.346,3.968,0.0,3.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.549,84.11200000000002,63.492,0.0,0.0,26.549,73.171,74.627,11.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.017,121.495,134.921,0.0,30.769000000000002,44.24800000000001,103.20299999999999,195.122,134.328,41.985,26.2,https://www.abss.k12.nc.us/Page/43983,010362
10364,E,010LEA,North Graham Elementary,Alamance,1025 Trollinger Road,0,Graham,27253,336-578-2272,P2:05,Regular School,Year Round,nge.abss.k12.nc.us,Y,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.2,0.12,0.1,0.05,-0.94,2.17,1.73,1.87,-1.41,0.1,0.0,80.2,80.1,75.3,85.4,84.3,84.6,72.9,80.2,69.0,69.2,81.3,69.0,61.5,79.3,N,N,Y,Y,0,Y,Y,0.0,14.3,13.3,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7",100.0,100.0,100.0,95.0,95.0,95.0,95.0,95.0,95.0,0.0,39.7,84.5,0,ALL,48.0,C,D,51.0,45.0,Met,77.6,D,Met,Met,84.0,73.6,42.3,32.1,37.8,45.8,45.4,8.3,43.3,45.3,37.8,8.3,80.2,63.3,0.0,52.0,45.0,24.0,49.0,0.0,0.0,0,Yes,K:1:2:3:4:5,No,-,No,-,22.3,28.0,0.9,1997.0,0.63,0.54,10.84,0.0,0.0,2.8329,7.6336,4.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.156,106.87,77.236,18.182000000000002,6.172999999999999,16.393,114.583,117.647,181.81799999999998,47.619,47.5,https://www.abss.k12.nc.us/Page/43983,010364
